host,b4130.betzy.sigma2.no,down,2025-08-14 06:49,2025-08-15 00:04
host,b4131.betzy.sigma2.no,down,2025-01-13 05:43,2025-01-15 08:12
host,b4131.betzy.sigma2.no,down,2025-03-22 00:11,2025-03-22 08:24
host,b4131.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:57
host,b4131.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:54
host,b4131.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:05
host,b4132.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:12
host,b4132.betzy.sigma2.no,down,2025-03-22 00:04,2025-03-22 08:23
host,b4132.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4132.betzy.sigma2.no,down,2025-03-30 00:05,2025-03-30 10:52
host,b4132.betzy.sigma2.no,down,2025-08-14 06:50,2025-08-15 00:05
host,b4133.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:09
host,b4133.betzy.sigma2.no,down,2025-03-22 00:05,2025-03-22 08:19
host,b4133.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:58
host,b4133.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4133.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:05
host,b4134.betzy.sigma2.no,down,2025-01-13 05:41,2025-01-15 08:10
host,b4134.betzy.sigma2.no,down,2025-03-22 00:08,2025-03-22 08:21
host,b4134.betzy.sigma2.no,down,2025-03-29 00:03,2025-03-29 06:56
host,b4134.betzy.sigma2.no,down,2025-03-30 00:05,2025-03-30 10:53
host,b4134.betzy.sigma2.no,down,2025-08-14 06:51,2025-08-15 00:03
host,b4135.betzy.sigma2.no,down,2025-01-13 05:41,2025-01-15 08:14
host,b4135.betzy.sigma2.no,down,2025-03-22 00:10,2025-03-22 08:24
host,b4135.betzy.sigma2.no,down,2025-03-29 00:08,2025-03-29 06:34
host,b4135.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:55
host,b4135.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:04
host,b4136.betzy.sigma2.no,down,2025-01-13 05:43,2025-01-15 08:13
host,b4136.betzy.sigma2.no,down,2025-03-22 00:06,2025-03-22 08:20
host,b4136.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:57
host,b4136.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4136.betzy.sigma2.no,down,2025-04-08 07:33,2025-04-08 18:58
host,b4136.betzy.sigma2.no,down,2025-08-14 06:49,2025-08-15 00:04
host,b4137.betzy.sigma2.no,down,2025-01-13 05:41,2025-01-15 08:12
host,b4137.betzy.sigma2.no,down,2025-03-22 00:09,2025-03-22 08:22
host,b4137.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4137.betzy.sigma2.no,down,2025-03-30 00:06,2025-03-30 10:52
host,b4137.betzy.sigma2.no,down,2025-08-14 06:49,2025-08-15 00:04
host,b4138.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:11
host,b4138.betzy.sigma2.no,down,2025-03-22 00:04,2025-03-22 08:22
host,b4138.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:57
host,b4138.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4138.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:01
host,b4139.betzy.sigma2.no,down,2025-01-13 05:43,2025-01-15 08:09
host,b4139.betzy.sigma2.no,down,2025-03-22 00:11,2025-03-22 08:24
host,b4139.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4139.betzy.sigma2.no,down,2025-03-30 00:05,2025-03-30 10:52
host,b4139.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:02
host,b4140.betzy.sigma2.no,down,2025-01-13 05:43,2025-01-15 08:12
host,b4140.betzy.sigma2.no,down,2025-03-22 00:10,2025-03-22 08:24
host,b4140.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:56
host,b4140.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4140.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:04
host,b4141.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:13
host,b4141.betzy.sigma2.no,down,2025-03-22 00:10,2025-03-22 08:24
host,b4141.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4141.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4141.betzy.sigma2.no,down,2025-08-14 06:49,2025-08-15 00:04
host,b4142.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:12
host,b4142.betzy.sigma2.no,down,2025-03-22 00:11,2025-03-22 08:24
host,b4142.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:57
host,b4142.betzy.sigma2.no,down,2025-03-30 00:03,2025-03-30 10:53
host,b4142.betzy.sigma2.no,down,2025-08-14 06:48,2025-08-15 00:05
host,b4143.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:14
host,b4143.betzy.sigma2.no,down,2025-03-22 00:04,2025-03-22 08:23
host,b4143.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:58
host,b4143.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4143.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:04
host,b4144.betzy.sigma2.no,down,2025-01-13 05:42,2025-01-15 08:09
host,b4144.betzy.sigma2.no,down,2025-03-22 00:11,2025-03-22 08:24
host,b4144.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:57
host,b4144.betzy.sigma2.no,down,2025-03-30 00:05,2025-03-30 10:53
host,b4144.betzy.sigma2.no,down,2025-08-14 06:48,2025-08-15 00:00
host,b4145.betzy.sigma2.no,down,2025-01-13 05:43,2025-01-15 08:09
host,b4145.betzy.sigma2.no,down,2025-03-22 00:05,2025-03-22 08:19
host,b4145.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:57
host,b4145.betzy.sigma2.no,down,2025-03-30 00:05,2025-03-30 10:53
host,b4145.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:04
host,b4146.betzy.sigma2.no,down,2025-01-13 05:40,2025-01-15 08:13
host,b4146.betzy.sigma2.no,down,2025-03-22 00:08,2025-03-22 08:20
host,b4146.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:57
host,b4146.betzy.sigma2.no,down,2025-03-30 00:05,2025-03-30 10:52
host,b4146.betzy.sigma2.no,down,2025-04-08 07:33,2025-04-08 18:59
host,b4146.betzy.sigma2.no,down,2025-08-14 06:50,2025-08-15 00:02
host,b4147.betzy.sigma2.no,down,2025-01-13 05:41,2025-01-15 08:13
host,b4147.betzy.sigma2.no,down,2025-03-22 00:10,2025-03-22 08:23
host,b4147.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:56
host,b4147.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:52
host,b4147.betzy.sigma2.no,down,2025-08-14 06:44,2025-08-15 00:02
host,b4148.betzy.sigma2.no,down,2025-01-13 05:42,2025-01-15 08:14
host,b4148.betzy.sigma2.no,down,2025-03-22 00:11,2025-03-22 08:24
host,b4148.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:56
host,b4148.betzy.sigma2.no,down,2025-03-30 00:05,2025-03-30 10:52
host,b4148.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:00
host,b4149.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:13
host,b4149.betzy.sigma2.no,down,2025-03-22 00:09,2025-03-22 08:22
host,b4149.betzy.sigma2.no,down,2025-03-29 00:03,2025-03-29 06:56
host,b4149.betzy.sigma2.no,down,2025-03-30 00:02,2025-03-30 10:53
host,b4149.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:02
host,b4150.betzy.sigma2.no,down,2025-01-13 05:43,2025-01-15 08:11
host,b4150.betzy.sigma2.no,down,2025-03-22 00:04,2025-03-22 08:22
host,b4150.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4150.betzy.sigma2.no,down,2025-03-30 00:07,2025-03-30 10:51
host,b4150.betzy.sigma2.no,down,2025-08-14 06:49,2025-08-15 00:04
host,b4151.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:09
host,b4151.betzy.sigma2.no,down,2025-03-22 00:08,2025-03-22 08:22
host,b4151.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:57
host,b4151.betzy.sigma2.no,down,2025-03-30 00:06,2025-03-30 10:52
host,b4151.betzy.sigma2.no,down,2025-08-14 06:50,2025-08-15 00:02
host,b4152.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:09
host,b4152.betzy.sigma2.no,down,2025-03-22 00:04,2025-03-22 08:22
host,b4152.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:58
host,b4152.betzy.sigma2.no,down,2025-03-30 00:05,2025-03-30 10:52
host,b4152.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:02
host,b4153.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:14
host,b4153.betzy.sigma2.no,down,2025-03-22 00:10,2025-03-22 08:24
host,b4153.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:59
host,b4153.betzy.sigma2.no,down,2025-03-30 00:02,2025-03-30 10:53
host,b4153.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:05
host,b4154.betzy.sigma2.no,down,2025-01-13 05:42,2025-01-15 08:10
host,b4154.betzy.sigma2.no,down,2025-03-22 00:08,2025-03-22 08:21
host,b4154.betzy.sigma2.no,down,2025-03-29 00:02,2025-03-29 07:00
host,b4154.betzy.sigma2.no,down,2025-03-30 00:03,2025-03-30 10:52
host,b4154.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:02
host,b4155.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:09
host,b4155.betzy.sigma2.no,down,2025-03-22 00:04,2025-03-22 08:22
host,b4155.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:57
host,b4155.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:52
host,b4155.betzy.sigma2.no,down,2025-08-14 06:49,2025-08-15 00:04
host,b4156.betzy.sigma2.no,down,2025-01-13 05:39,2025-01-15 08:09
host,b4156.betzy.sigma2.no,down,2025-03-22 00:06,2025-03-22 08:19
host,b4156.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:58
host,b4156.betzy.sigma2.no,down,2025-03-30 00:06,2025-03-30 10:51
host,b4156.betzy.sigma2.no,down,2025-04-08 07:32,2025-04-08 18:58
host,b4156.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:04
host,b4157.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:13
host,b4157.betzy.sigma2.no,down,2025-03-22 00:06,2025-03-22 08:19
host,b4157.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4157.betzy.sigma2.no,down,2025-03-30 00:02,2025-03-30 10:53
host,b4157.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:04
host,b4158.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:12
host,b4158.betzy.sigma2.no,down,2025-03-22 00:11,2025-03-22 08:24
host,b4158.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:58
host,b4158.betzy.sigma2.no,down,2025-03-30 00:02,2025-03-30 10:53
host,b4158.betzy.sigma2.no,down,2025-08-14 06:49,2025-08-15 00:04
host,b4159.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:14
host,b4159.betzy.sigma2.no,down,2025-03-22 00:05,2025-03-22 08:19
host,b4159.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:58
host,b4159.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4159.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:05
host,b4160.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:09
host,b4160.betzy.sigma2.no,down,2025-03-22 00:08,2025-03-22 08:21
host,b4160.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:58
host,b4160.betzy.sigma2.no,down,2025-03-30 00:02,2025-03-30 10:53
host,b4160.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:05
host,b4161.betzy.sigma2.no,down,2025-01-13 05:42,2025-01-15 08:09
host,b4161.betzy.sigma2.no,down,2025-03-22 00:04,2025-03-22 08:22
host,b4161.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:57
host,b4161.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4161.betzy.sigma2.no,down,2025-08-14 06:49,2025-08-15 00:04
host,b4162.betzy.sigma2.no,down,2025-01-13 05:45,2025-01-15 08:12
host,b4162.betzy.sigma2.no,down,2025-03-22 00:04,2025-03-22 08:22
host,b4162.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4162.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4162.betzy.sigma2.no,down,2025-08-14 06:46,2025-08-15 00:04
host,b4163.betzy.sigma2.no,down,2025-01-13 05:42,2025-01-15 08:14
host,b4163.betzy.sigma2.no,down,2025-03-22 00:06,2025-03-22 08:20
host,b4163.betzy.sigma2.no,down,2025-03-29 00:03,2025-03-29 06:56
host,b4163.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4163.betzy.sigma2.no,down,2025-08-14 06:48,2025-08-15 00:02
host,b4164.betzy.sigma2.no,down,2025-01-13 05:42,2025-01-15 08:12
host,b4164.betzy.sigma2.no,down,2025-03-22 00:05,2025-03-22 08:22
host,b4164.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:56
host,b4164.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4164.betzy.sigma2.no,down,2025-08-14 06:51,2025-08-15 00:05
host,b4165.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:13
host,b4165.betzy.sigma2.no,down,2025-03-22 00:09,2025-03-22 08:22
host,b4165.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4165.betzy.sigma2.no,down,2025-03-30 00:02,2025-03-30 10:52
host,b4165.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:05
host,b4166.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:14
host,b4166.betzy.sigma2.no,down,2025-03-22 00:09,2025-03-22 08:21
host,b4166.betzy.sigma2.no,down,2025-03-29 00:05,2025-03-29 06:56
host,b4166.betzy.sigma2.no,down,2025-03-30 00:02,2025-03-30 10:54
host,b4166.betzy.sigma2.no,down,2025-04-08 07:34,2025-04-08 18:59
host,b4166.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:05
host,b4167.betzy.sigma2.no,down,2025-01-13 05:43,2025-01-15 08:11
host,b4167.betzy.sigma2.no,down,2025-03-22 00:06,2025-03-22 08:20
host,b4167.betzy.sigma2.no,down,2025-03-29 00:06,2025-03-29 06:58
host,b4167.betzy.sigma2.no,down,2025-03-30 00:04,2025-03-30 10:53
host,b4167.betzy.sigma2.no,down,2025-08-14 06:47,2025-08-15 00:05
host,b4168.betzy.sigma2.no,down,2025-01-13 05:44,2025-01-15 08:12
host,b4168.betzy.sigma2.no,down,2025-03-22 00:06,2025-03-22 08:19
host,b4168.betzy.sigma2.no,down,2025-03-29 00:04,2025-03-29 06:56
host,b4168.betzy.sigma2.no,down,2025-03-30 00:06,2025-03-30 10:50
host,b4168.betzy.sigma2.no,down,2025-08-14 06:50,2025-08-15 00:04
