v=0.1.0,JobID=1639021,JobIDRaw=1639021,User=x10001,Account=a10000,State=TIMEOUT,Start=2025-05-02T14:09:52+02:00,End=2025-05-03T14:10:05+02:00,ElapsedRaw=86413,ReqCPUS=1,ReqMem=32G,ReqNodes=1,Submit=2025-05-02T14:09:39+02:00,SystemCPU=04:47:09,TimelimitRaw=1440,UserCPU=1-18:14:10,NodeList=gpu-2,Partition=accel_long,"AllocTRES=billing=19,cpu=1,gres/gpu:a100=1,gres/gpu=1,mem=32G,node=1",Priority=11322,JobName=EC_training
v=0.1.0,JobID=1639021.batch,JobIDRaw=1639021.batch,Account=a10000,State=CANCELLED,Start=2025-05-02T14:09:52+02:00,End=2025-05-03T14:10:06+02:00,AveCPU=1-23:01:19,AveDiskRead=198736.94M,AveDiskWrite=107257.79M,AveRSS=33549588K,ElapsedRaw=86414,ExitCode=0:15,MaxRSS=33549588K,MinCPU=1-23:01:19,ReqCPUS=1,ReqNodes=1,Submit=2025-05-02T14:09:52+02:00,SystemCPU=04:47:09,UserCPU=1-18:14:10,NodeList=gpu-2,"AllocTRES=cpu=1,gres/gpu:a100=1,gres/gpu=1,mem=32G,node=1",JobName=batch
v=0.1.0,JobID=1639021.extern,JobIDRaw=1639021.extern,Account=a10000,State=COMPLETED,Start=2025-05-02T14:09:52+02:00,End=2025-05-03T14:10:06+02:00,AveDiskRead=0.01M,ElapsedRaw=86414,ReqCPUS=1,ReqNodes=1,Submit=2025-05-02T14:09:52+02:00,SystemCPU=00:00.001,NodeList=gpu-2,"AllocTRES=billing=19,cpu=1,gres/gpu:a100=1,gres/gpu=1,mem=32G,node=1",JobName=extern
v=0.1.0,JobID=1639738,JobIDRaw=1639738,User=x10002,Account=a10000,State=COMPLETED,Start=2025-05-03T11:19:29+02:00,End=2025-05-03T12:47:54+02:00,ElapsedRaw=5305,ReqCPUS=1,ReqMem=32G,ReqNodes=1,Submit=2025-05-02T15:36:02+02:00,SystemCPU=00:46.033,TimelimitRaw=240,UserCPU=01:26:54,NodeList=c1-25,Partition=normal,"AllocTRES=billing=8,cpu=1,mem=32G,node=1",Priority=11322,JobName=hcp_func2_1700601_20210104p17w02s13
v=0.1.0,JobID=1639738.batch,JobIDRaw=1639738.batch,Account=a10000,State=COMPLETED,Start=2025-05-03T11:19:29+02:00,End=2025-05-03T12:47:54+02:00,AveCPU=01:27:40,AveDiskRead=0.73M,AveDiskWrite=0.02M,AveRSS=4016648K,ElapsedRaw=5305,MaxRSS=4016648K,MinCPU=01:27:40,ReqCPUS=1,ReqNodes=1,Submit=2025-05-03T11:19:29+02:00,SystemCPU=00:46.031,UserCPU=01:26:54,NodeList=c1-25,"AllocTRES=cpu=1,mem=32G,node=1",JobName=batch
v=0.1.0,JobID=1639738.extern,JobIDRaw=1639738.extern,Account=a10000,State=COMPLETED,Start=2025-05-03T11:19:29+02:00,End=2025-05-03T12:47:54+02:00,AveDiskRead=0.01M,AveRSS=200K,ElapsedRaw=5305,MaxRSS=200K,ReqCPUS=1,ReqNodes=1,Submit=2025-05-03T11:19:29+02:00,SystemCPU=00:00.001,NodeList=c1-25,"AllocTRES=billing=8,cpu=1,mem=32G,node=1",JobName=extern
v=0.1.0,JobID=1639739,JobIDRaw=1639739,User=x10002,Account=a10000,State=FAILED,Start=2025-05-03T12:48:15+02:00,End=2025-05-03T12:49:52+02:00,ElapsedRaw=97,ExitCode=1:0,ReqCPUS=1,ReqMem=12G,ReqNodes=1,Submit=2025-05-02T15:36:02+02:00,SystemCPU=00:09.692,TimelimitRaw=60,UserCPU=01:11.711,NodeList=c1-28,Partition=normal,"AllocTRES=billing=3,cpu=1,mem=12G,node=1",Priority=11322,JobName=qc_report_1700601_20210104p17w02s13
v=0.1.0,JobID=1639739.batch,JobIDRaw=1639739.batch,Account=a10000,State=FAILED,Start=2025-05-03T12:48:15+02:00,End=2025-05-03T12:49:52+02:00,AveCPU=00:01:21,AveDiskRead=2817.87M,AveRSS=5806224K,ElapsedRaw=97,ExitCode=1:0,MaxRSS=5806224K,MinCPU=00:01:21,ReqCPUS=1,ReqNodes=1,Submit=2025-05-03T12:48:15+02:00,SystemCPU=00:09.692,UserCPU=01:11.709,NodeList=c1-28,"AllocTRES=cpu=1,mem=12G,node=1",JobName=batch
v=0.1.0,JobID=1639739.extern,JobIDRaw=1639739.extern,Account=a10000,State=COMPLETED,Start=2025-05-03T12:48:15+02:00,End=2025-05-03T12:49:52+02:00,AveDiskRead=0.01M,ElapsedRaw=97,ReqCPUS=1,ReqNodes=1,Submit=2025-05-03T12:48:15+02:00,UserCPU=00:00.001,NodeList=c1-28,"AllocTRES=billing=3,cpu=1,mem=12G,node=1",JobName=extern
v=0.1.0,JobID=1639740,JobIDRaw=1639740,User=x10002,Account=a10000,State=COMPLETED,Start=2025-05-03T12:48:15+02:00,End=2025-05-03T12:48:18+02:00,ElapsedRaw=3,ReqCPUS=1,ReqMem=2G,ReqNodes=1,Submit=2025-05-02T15:36:02+02:00,SystemCPU=00:00.046,TimelimitRaw=60,UserCPU=00:00.007,NodeList=c1-28,Partition=normal,"AllocTRES=billing=1,cpu=1,mem=2G,node=1",Priority=11322,JobName=cleanup_1700601_20210104p17w02s13
v=0.1.0,JobID=1639740.batch,JobIDRaw=1639740.batch,Account=a10000,State=COMPLETED,Start=2025-05-03T12:48:15+02:00,End=2025-05-03T12:48:18+02:00,AveRSS=112K,ElapsedRaw=3,MaxRSS=112K,ReqCPUS=1,ReqNodes=1,Submit=2025-05-03T12:48:15+02:00,SystemCPU=00:00.044,UserCPU=00:00.007,NodeList=c1-28,"AllocTRES=cpu=1,mem=2G,node=1",JobName=batch
v=0.1.0,JobID=1639740.extern,JobIDRaw=1639740.extern,Account=a10000,State=COMPLETED,Start=2025-05-03T12:48:15+02:00,End=2025-05-03T12:48:18+02:00,AveDiskRead=0.01M,AveRSS=204K,ElapsedRaw=3,MaxRSS=204K,ReqCPUS=1,ReqNodes=1,Submit=2025-05-03T12:48:15+02:00,SystemCPU=00:00.001,NodeList=c1-28,"AllocTRES=billing=1,cpu=1,mem=2G,node=1",JobName=extern
v=0.1.0,JobID=1641021,JobIDRaw=1641021,User=x10002,Account=a10000,State=COMPLETED,Start=2025-05-03T00:35:21+02:00,End=2025-05-03T13:42:55+02:00,ElapsedRaw=47254,ReqCPUS=1,ReqMem=6G,ReqNodes=1,Submit=2025-05-03T00:29:54+02:00,SystemCPU=02:30.031,TimelimitRaw=1080,UserCPU=12:59:48,NodeList=c1-28,Partition=normal,"AllocTRES=billing=1,cpu=1,mem=6G,node=1",Priority=11275,JobName=hcp_anat_1700182_20200217p17w03s13
